doc_id,verb_form,verb_form_start,verb_form_end,verb_lemma,arg1,arg1_start,arg1_end,arg1_pos,arg1_head,arg1_head_start,arg1_head_end,arg2,arg2_start,arg2_end,arg2_pos,arg2_head,arg2_head_start,arg2_head_end,rel_type,pred_serial,full_sentence_text
5aa2d910940a731fd7dfdbf0d95a48a017d328e04b600b7aca598492c9702e07,propagiert,95,105,propagieren,sein Land,47,56,N,Land,52,56,den hartgesottenen Stalinismus,64,94,N,Stalinismus,83,94,pro,"Predicate(type='pro', args=(Head(sentence=14, token=9), Head(sentence=14, token=13)), strength=0, verb=14)","Dort wird er plötzlich scheel angesehen , weil sein Land weiter den hartgesottenen Stalinismus propagiert ."
15c607dafc853d9c8d3e62572621afa6287bf71f2fe9f63ea5036a731f4b2eb4,bedankte,53,61,bedanken,der SCB,67,74,N,SCB,71,74,Publikum,80,88,N,Publikum,80,88,pro,"Predicate(type='pro', args=(Head(sentence=18, token=13), Head(sentence=18, token=15)), strength=0, verb=10)","Der Widerstand der Gäste war gebrochen , und am Ende bedankte sich der SCB beim Publikum , genau , mit einem Tänzchen ."
f6a077ad11df020f45fe287fb4a208c9c5c6ec3a5fa08fb2abb7ae3e5ff0cd51,sorgen,89,95,sorgen,der Künstler,36,48,N,Künstler,40,48,ihre Erneuerung,73,88,N,Erneuerung,78,88,pro,"Predicate(type='pro', args=(Head(sentence=97, token=7), Head(sentence=97, token=13)), strength=0, verb=14)",Jede Projektion aber ist flüchtig ; der Künstler muss sich unablässig um ihre Erneuerung sorgen .
1612c872cab2aa6d03983f2e9e96838c8c39180d67f8628ba826a28b22d07f80,zog,109,112,ziehen,Petkovic,96,104,N,Petkovic,96,104,Kevin Mbabu,113,124,N,Kevin,113,118,pro,"Predicate(type='pro', args=(Head(sentence=10, token=19), Head(sentence=10, token=22)), strength=0, verb=21)","Er habe « frische Kraft » gebraucht und « noch mehr Schnelligkeit im Spiel nach vorne » , sagte Petkovic und zog Kevin Mbabu vor ."
85fa7e2d6c25e3778d319c3c97beb97791433e7045ec5811720d7cd4107b5870,eingesetzt,136,146,einsetzen,Schon seine Mutter Prinzessin Diana ( 1961 – 1997,52,101,N,Mutter,64,70,die Organisation,119,135,N,Organisation,123,135,pro,"Predicate(type='pro', args=(Head(sentence=9, token=12), Head(sentence=9, token=24)), strength=0, verb=25)",« The Passage » liegt William besonders am Herzen : Schon seine Mutter Prinzessin Diana ( 1961 – 1997 ) hatte sich für die Organisation eingesetzt und ihren Sohn 1993 zu einem Besuch mitgenommen .
627f383ec81429d96e55ddf9a80f5ab2be5598400246f7df341da12b8c75601d,einsetzen,80,89,einsetzen,Hoffmann,0,8,N,Hoffmann,0,8,die nachhaltige Zukunft der Menschheit,41,79,N,Zukunft,57,64,pro,"Predicate(type='pro', args=(Head(sentence=3, token=0), Head(sentence=3, token=9)), strength=0, verb=12)",Hoffmann will sich aber auch künftig für die nachhaltige Zukunft der Menschheit einsetzen .
4338cbf1a0bbbbf7b96ea19188c7015c16fc3ed2a3183b7d06aab0382138c756,überzeugte,27,37,überzeugen,Amherd,20,26,N,Amherd,20,26,Kauf eines neuen Kampfjets,56,82,N,Kauf,56,60,pro,"Predicate(type='pro', args=(Head(sentence=43, token=4), Head(sentence=43, token=9)), strength=0, verb=5)",— Grösste Erfolge : Amherd überzeugte das Stimmvolk vom Kauf eines neuen Kampfjets und brachte eine Erhöhung des Armeebudgets durch .
d587102fc07c5f20388e8be3d640d5d9419bfd56ae3aa712ef2c696aedbf7e68,überzeugen,84,94,überzeugen,Aeschi,21,27,N,Aeschi,21,27,einem Nein zum Covid-Gesetz,53,80,N,Nein,59,63,pro,"Predicate(type='pro', args=(Head(sentence=10, token=3), Head(sentence=10, token=8)), strength=0, verb=12)",Und aktuell versucht Aeschi seine Parteikollegen von einem Nein zum Covid-Gesetz zu überzeugen .
cd6441ef235432def79eb4fdf21c2f9c44db4cc6fae2a1c91b05c4798224478d,erreichen,6,15,erreichen,die Zentralbanken,16,33,N,Zentralbanken,20,33,ihr traditionelles Ziel der Preisstabilität,39,82,N,Ziel,58,62,pro,"Predicate(type='pro', args=(Head(sentence=30, token=3), Head(sentence=30, token=7)), strength=0, verb=1)","Damit erreichen die Zentralbanken zwar ihr traditionelles Ziel der Preisstabilität , womit von dieser Seite her eigentlich kein Handlungsbedarf in Richtung Normalisierung der Geldpolitik zu bestehen scheint ."
d3efac18deec71388ba7739dbbc9b521b8bea303ed95134001facae206dc0dbe,sorgen,23,29,sorgen,Potenzielle Neuzuzüger,0,22,N,Neuzuzüger,12,22,den Lärm und die Erreichbarkeit,38,69,N,Lärm,42,46,pro,"Predicate(type='pro', args=(Head(sentence=81, token=1), Head(sentence=81, token=6)), strength=0, verb=2)","Potenzielle Neuzuzüger sorgen sich um den Lärm und die Erreichbarkeit . » Doch es gibt sie – sogar im Haus an der Axenstrasse , wo Zwyssig sein Ingenieurbüro hat ."
571ffa75fd4dfbfeea84663d505d885dc240edff9478cfaa18cee8c2324a756c,bedankt,217,224,bedanken,Man,213,216,N,Man,213,216,grosse Engagement,264,281,N,Engagement,271,281,pro,"Predicate(type='pro', args=(Head(sentence=17, token=33), Head(sentence=17, token=41)), strength=0, verb=34)","Er bedaure die Trennung von Foda ausserordentlich , lässt Canepa via Medien-Communiqué verlauten , « leider haben die Resultate in der Meisterschaft wie auch im Schweizer Cup nicht den Erwartungen entsprochen . » Man bedankt sich beim scheidenden Trainerteam fürs grosse Engagement und wünscht für die Zukunft alles Gute ."
fc530089bd4168f09659cadf7458210fa7f134d420e9b675e81a0ab611e4ab1c,diene,16,21,dienen,Die Umbenennung,0,15,N,Umbenennung,4,15,einer besseren Orientierung der Fahrgäste,22,63,N,Orientierung,37,49,pro,"Predicate(type='pro', args=(Head(sentence=4, token=1), Head(sentence=4, token=5)), strength=0, verb=2)",Die Umbenennung diene einer besseren Orientierung der Fahrgäste .
0a6e72d2c8ed24ab110df3bbed3d38c15756c5acd25ff03e19d56ebf83a256c4,einbringen,221,231,einbringen,die östlichen Nato-Partner eher schwere Waffen und die westlichen Länder,110,182,N,Nato-Partner,124,136,eher digitale Fähigkeiten,183,208,N,Fähigkeiten,197,208,pro,"Predicate(type='pro', args=(Head(sentence=38, token=18), Head(sentence=38, token=28)), strength=0, verb=31)","Innerhalb der Allianz könnte der britische Ansatz die Tendenz hin zu einer Arbeitsteilung verstärken , wonach die östlichen Nato-Partner eher schwere Waffen und die westlichen Länder eher digitale Fähigkeiten ins Bündnis einbringen ."
b3595cbe1c54626a819296fc6dd3d8d47d963cbf7d786a21668e5afcd2a71777,gilt,10,14,gelten,Mein Dank,0,9,N,Dank,5,9,den Leserinnen und Lesern,15,40,N,Leserinnen,19,29,pro,"Predicate(type='pro', args=(Head(sentence=18, token=1), Head(sentence=18, token=4)), strength=0, verb=2)","Mein Dank gilt den Leserinnen und Lesern , die mich dazu ermuntert haben , diesbezüglich die Hoffnung nicht aufzugeben ."
8c5e6fe5be7acd5ebdb3f5df85af46fafd1c5b675f33d50771f07991f1cb3e99,sorgt,24,29,sorgen,Sogar DJ Antoine ( 45,0,21,N,DJ,6,8,die ganze Branche,38,55,N,Branche,48,55,pro,"Predicate(type='pro', args=(Head(sentence=9, token=1), Head(sentence=9, token=11)), strength=0, verb=6)",Sogar DJ Antoine ( 45 ) sorgt sich um die ganze Branche .
f840d8ffd4ecff1c43171f68bd950d7f89dfacfb5d82def95d20c171bbffe9a6,erreichen,245,254,erreichen,die katalanischen Politiker,139,166,N,Politiker,157,166,die Unabhängigkeit ihrer Region,210,241,N,Unabhängigkeit,214,228,pro,"Predicate(type='pro', args=(Head(sentence=23, token=22), Head(sentence=23, token=32)), strength=0, verb=36)","In der Anklageschrift von Pablo Llarena , ebenfalls einem konservativen Magistraten des obersten Gerichtshofs , wird der Vorwurf erhoben , die katalanischen Politiker hätten eine « Rebellion » angezettelt , um die Unabhängigkeit ihrer Region zu erreichen ."
a7cda3f74231ea4ebd31665487431c23c89205a11fb57d83982af9c093fe20dd,überzeugen,117,127,überzeugen,Eine gewisse Ursula Koch,0,24,N,Ursula,13,19,einem SP-Beitritt,96,113,N,SP-Beitritt,102,113,pro,"Predicate(type='pro', args=(Head(sentence=10, token=2), Head(sentence=10, token=17)), strength=0, verb=19)","Eine gewisse Ursula Koch schlich sich in die Versammlung ein und versuchte , die Aktivisten von einem SP-Beitritt zu überzeugen ."
5b0f78d0abcb6470d417c0b6e33f9b2eedb4ba80d7be2b4e36b5aaea0bd81e92,nominiert,123,132,nominieren,Die Fraktion,0,12,N,Fraktion,4,12,Ständerätin Karin Keller-Sutter ( St. Gallen,17,61,N,Ständerätin,17,28,pro,"Predicate(type='pro', args=(Head(sentence=61, token=1), Head(sentence=61, token=3)), strength=0, verb=20)",Die Fraktion hat Ständerätin Karin Keller-Sutter ( St. Gallen ) im ersten Wahlgang beinahe geschlossen mit 38 zu 3 Stimmen nominiert .
8d6029b6749df3033f57c091671932cd5f0cc79c9a2d2420106a5f824818bb3e,versprochen,120,131,versprechen,Präsident Putin,0,15,N,Präsident,0,9,dem deutschen Bundeskanzler Scholz und Frankreichs Präsidenten Macron,32,101,N,Bundeskanzler,46,59,pro,"Predicate(type='pro', args=(Head(sentence=28, token=0), Head(sentence=28, token=7)), strength=0, verb=15)","Präsident Putin habe im Februar dem deutschen Bundeskanzler Scholz und Frankreichs Präsidenten Macron schliesslich auch versprochen , die Ukraine nicht anzugreifen ."
a5afd4034748fa4703d9b773b6dd4b6f3d135a0663ccbce749fa7d6d436c7b99,dienen,221,227,dienen,ein pragmatisches Partnerschaftsmodell,104,142,N,Partnerschaftsmodell,122,142,privaten und öffentlichen Engagements,143,180,N,Engagements,169,180,pro,"Predicate(type='pro', args=(Head(sentence=21, token=16), Head(sentence=21, token=20)), strength=0, verb=26)","Um der Diskussion überbordender Paternalismus contra freie Marktwirtschaft die Schärfe zu nehmen , kann ein pragmatisches Partnerschaftsmodell privaten und öffentlichen Engagements wie in Grossbritannien als Orientierung dienen ."
699b92318ef16721a10e48e6778a1e009dffaa6b73e78ddb94a49885d98b608c,gilt,27,31,gelten,Unser aufrichtiges Beileid,0,26,N,Beileid,19,26,seiner Familie,32,46,N,Familie,39,46,pro,"Predicate(type='pro', args=(Head(sentence=20, token=2), Head(sentence=20, token=5)), strength=0, verb=3)","Unser aufrichtiges Beileid gilt seiner Familie » , schrieb UB40 am Wochenende auf Twitter ."
3e866cde3c6a101ddfe3e94b5cdf22db8b00dd1466dd3314e7854600a260156a,gestand,5,12,gestehen,Kant,0,4,N,Kant,0,4,den Pflanzen,13,25,N,Pflanzen,17,25,pro,"Predicate(type='pro', args=(Head(sentence=42, token=0), Head(sentence=42, token=3)), strength=0, verb=1)",Kant gestand den Pflanzen durchaus eine moralisch erbauliche Funktion zu .
ab375779ee3148678389b6fe0918e286d8d94ada9a183ff365df43b53b1011d8,gewinnen,106,114,gewinnen,Das Wagnersche Heldentum,0,24,N,Wagnersche,4,14,eine neue Menschlichkeit,78,102,N,Menschlichkeit,88,102,pro,"Predicate(type='pro', args=(Head(sentence=6, token=1), Head(sentence=6, token=12)), strength=0, verb=14)","Das Wagnersche Heldentum wird gewissermassen eingeschmolzen , um Material für eine neue Menschlichkeit zu gewinnen ."
78e63c324d5fcbca01a496ee826d01ad07fae1d9d770bd5ffbe51cd0311cd28b,sorgt,27,32,sorgen,Fast jeder Zweite ( 47 %,0,24,N,%,23,24,seine Rente,41,52,N,Rente,47,52,pro,"Predicate(type='pro', args=(Head(sentence=1, token=5), Head(sentence=1, token=11)), strength=0, verb=7)",Fast jeder Zweite ( 47 % ) sorgt sich um seine Rente – obwohl die Schweizer Wirtschaft gut läuft .
1b145a7f872de1bbec1c2ebb0c9d28679809351ecdc24a44ba360e193244660d,dienten,7,14,dienen,Ferien,0,6,N,Ferien,0,6,der psychischen Erholung,43,67,N,Erholung,59,67,pro,"Predicate(type='pro', args=(Head(sentence=37, token=0), Head(sentence=37, token=8)), strength=0, verb=1)","Ferien dienten neben der körperlichen auch der psychischen Erholung , wozu auch Ausflüge , Freunde treffen oder kulturelle Betätigungen zählten ."
7e20c167c0047d9d2ff47f5bbf766e1c4df5f4a357455e0d9175ce721e91b164,drängten,36,44,drängen,Tausende Afghanen,45,62,N,Tausende,45,53,Airport,67,74,N,Airport,67,74,pro,"Predicate(type='pro', args=(Head(sentence=7, token=8), Head(sentence=7, token=11)), strength=0, verb=7)","Aus Angst vor der Rache der Taliban drängten Tausende Afghanen zum Airport und versuchten , einen Platz in einer Maschine zu ergattern ."
85f1d3c3a1dfe8e6bfdca76c54973216581557d8c91647b5fee0ff7a1cd6dc45,einsetzen,59,68,einsetzen,Die Partei,0,10,N,Partei,4,10,das Präsidium,45,58,N,Präsidium,49,58,pro,"Predicate(type='pro', args=(Head(sentence=0, token=1), Head(sentence=0, token=7)), strength=0, verb=8)",Die Partei werde eine Findungskommission für das Präsidium einsetzen .
4c5127cbf877e7a87374ad19a4387bf80f9e73b7406a28c4d19a7e851feb9ea2,sorgen,117,123,sorgen,die Anleger,105,116,N,Anleger,109,116,das beachtliche Budgetdefizit und eine mögliche politische Spaltung als über die wirtschaftliche Entwicklung,139,247,N,Budgetdefizit,155,168,pro,"Predicate(type='pro', args=(Head(sentence=11, token=14), Head(sentence=11, token=21)), strength=0, verb=15)","Tatsächlich war die Leistungsbilanz Brasiliens zumindest im vergangenen Jahr ziemlich ausgeglichen , und die Anleger sorgen sich eher über das beachtliche Budgetdefizit und eine mögliche politische Spaltung als über die wirtschaftliche Entwicklung ."
56961a7997be80d13cd6ef469d3b8e4b20c5e1817af8c56667bdfa9b66602335,drängte,85,92,drängen,Trump,93,98,N,Trump,93,98,weitgehenden Lockerungen,118,142,N,Lockerungen,131,142,pro,"Predicate(type='pro', args=(Head(sentence=12, token=10), Head(sentence=12, token=16)), strength=0, verb=9)","Alarmiert von Hiobsbotschaften aus der Wirtschaft und rekordhohen Arbeitslosenzahlen drängte Trump schon Ende März zu weitgehenden Lockerungen und animierte die Gliedstaaten , die dafür von seinen eigenen Gesundheitsbehörden ausgearbeiteten Richtlinien zu ignorieren ."
7168655ab26415af91246525b805b441d182a226b39e462dd16944b407450089,verschärfen,92,103,verschärfen,Der deutsche Fananwalt Rene Lau,0,31,N,Fananwalt,13,22,die Gesetze,77,88,N,Gesetze,81,88,pro,"Predicate(type='pro', args=(Head(sentence=1, token=2), Head(sentence=1, token=14)), strength=0, verb=16)","Der deutsche Fananwalt Rene Lau rät davon ab , nach dem schockierenden Video die Gesetze zu verschärfen ."
43c4f39fe3457ca84eda017b6c807979e47ae1a83457196f6f062393d45ff427,sorgt,49,54,sorgen,Thomas Fuster · Das World Economic Forum ( WEF,0,46,N,Thomas,0,6,Davos,63,68,N,Davos,63,68,pro,"Predicate(type='pro', args=(Head(sentence=1, token=0), Head(sentence=1, token=13)), strength=0, verb=10)",Thomas Fuster · Das World Economic Forum ( WEF ) sorgt sich um Davos .
7dca010a5ce7e4ded5e9b4a7e7c52c0acba455a3fa5d33e5efbe20fca81d3fd0,bedankt,102,109,bedanken,die Familie,61,72,N,Familie,65,72,den beteiligten Akteuren,77,101,N,Akteuren,93,101,pro,"Predicate(type='pro', args=(Head(sentence=8, token=10), Head(sentence=8, token=14)), strength=0, verb=15)","Amerikanische Medien zitierten eine Mitteilung , in der sich die Familie bei den beteiligten Akteuren bedankt ."
cea69304f35cf798c802e2b91c102ea11420bfefc947bb96707c79fe50652da4,gewinnen,57,65,gewinnen,40 Drei-Tages-Pässe,66,85,N,Drei-Tages-Pässe,69,85,dieses Festival,141,156,N,Festival,148,156,pro,"Predicate(type='pro', args=(Head(sentence=7, token=9), Head(sentence=7, token=20)), strength=0, verb=7)","Gratisteilnahme mit gleichem Kennwort auf www.my797.ch / gewinnen 40 Drei-Tages-Pässe für das Stars of Sounds in Murten Teilnahmeschluss für dieses Festival ist heute , 9. Juni 2022 ."
2aa8cc83f51129f240003bbbe5d959b5c7244342b69820d3572b5373023ed24e,versprochen,21,32,versprechen,Russland,0,8,N,Russland,0,8,den USA,13,20,N,USA,17,20,pro,"Predicate(type='pro', args=(Head(sentence=26, token=0), Head(sentence=26, token=3)), strength=0, verb=4)","Russland hat den USA versprochen , dass sich der Hizbullah oder iranische Milizen nicht näher als 40 Kilometer an die Waffenstillstandslinie mit Israel heranwagen werden ."
138661152f04c4cd88cedc1efe7ea335bb5433c51024ec52a69762f7dceacf19,gilt,55,59,gelten,Die Empathie des Helden,31,54,N,Empathie,35,43,den Kühen,60,69,N,Kühen,64,69,pro,"Predicate(type='pro', args=(Head(sentence=0, token=8), Head(sentence=0, token=13)), strength=0, verb=11)",Foto : Jens Gyarmaty ( Visum ) Die Empathie des Helden gilt den Kühen auf einem Bauernhof in der Normandie .
6c077282790e4b26639035d66f989650fc670b642742e2b0571a9930fbeaca52,einbringen,124,134,einbringen,Die Schweiz,0,11,N,Schweiz,4,11,ihre eigenen positiven Erfahrungen mit einem weitreichenden Handlungsspielraum für die Zivilgesellschaft,19,123,N,Erfahrungen,42,53,pro,"Predicate(type='pro', args=(Head(sentence=21, token=1), Head(sentence=21, token=6)), strength=0, verb=14)",Die Schweiz könnte ihre eigenen positiven Erfahrungen mit einem weitreichenden Handlungsspielraum für die Zivilgesellschaft einbringen .
79217637443aa04ff1b801798bd2fd47cd49578ea37da2e196b8db2568a3b46c,korrigieren,121,132,korrigieren,Die SBB,66,73,N,SBB,70,73,ihre eigene Personalplanung,90,117,N,Personalplanung,102,117,pro,"Predicate(type='pro', args=(Head(sentence=24, token=13), Head(sentence=24, token=19)), strength=0, verb=21)","Folge : « Die Einteilerinnen und Einteiler stehen unter Druck . » Die SBB versuchen nun , ihre eigene Personalplanung zu korrigieren ."
8a6dfa303db2a554b1b978ef0caa8e62cff6ec445896168c59d6909bae0d71a5,erreichte,34,43,erreichen,Die erst 20-jährige Aline Danioth,0,33,N,Aline,20,25,ihre bisher beste Klassierung,51,80,N,Klassierung,69,80,pro,"Predicate(type='pro', args=(Head(sentence=16, token=3), Head(sentence=16, token=11)), strength=0, verb=5)",Die erst 20-jährige Aline Danioth erreichte als 10 ihre bisher beste Klassierung im Weltcup .
9d6f7764e181a4cc92afb56e5ed380d8ea36b1e3340e49d77079e82036f40d82,gedrängt,106,114,drängen,Auch Stadtpräsidentin Corine Mauch und Hochbauvorsteher André Odermatt ( beide SP,0,81,N,Stadtpräsidentin,5,21,einem Abriss,93,105,N,Abriss,99,105,pro,"Predicate(type='pro', args=(Head(sentence=4, token=1), Head(sentence=4, token=15)), strength=0, verb=16)",Auch Stadtpräsidentin Corine Mauch und Hochbauvorsteher André Odermatt ( beide SP ) haben zu einem Abriss gedrängt .
6335c8de8fd1360e1a42d26934158c0b09eb98208e7d09f11aefa1e5785cfdb2,bedankt,17,24,bedanken,Das SP-Präsidium,0,16,N,SP-Präsidium,4,16,sein langjähriges Engagement,92,120,N,Engagement,110,120,pro,"Predicate(type='pro', args=(Head(sentence=9, token=1), Head(sentence=9, token=17)), strength=0, verb=2)",Das SP-Präsidium bedankt sich trotz abruptem Bruch in einer Mitteilung bei Mario Fehr für « sein langjähriges Engagement » .
2fed4457f77c668823e5bc7212abf71be1e7d4a8358605dfbcf6e6ab33851a2c,beschützen,84,94,beschützen,Die junge Polizistin,0,20,N,Polizistin,10,20,Polou ,26,32,N,Polou,26,31,pro,"Predicate(type='pro', args=(Head(sentence=7, token=2), Head(sentence=7, token=4)), strength=0, verb=18)","Die junge Polizistin will Polou , so der Name des Jungen , vor einem bösen « Wolf » beschützen , vor dem er sich zu Tode fürchtet ."
7e834ba773619eaafe788287914d59e01b972074d615e6accbc1de9a80536601,bedankte,33,41,bedanken,Tina Turner,47,58,N,Tina,47,51,den Preis,82,91,N,Preis,86,91,pro,"Predicate(type='pro', args=(Head(sentence=7, token=8), Head(sentence=7, token=14)), strength=0, verb=6)",Von ihrer Villa am Zürichsee aus bedankte sich Tina Turner per Videoschaltung für den Preis .
50cb8283f72363f91859f34997296d26943182cd0404381ad8040af991c06f3a,gilt,20,24,gelten,unsere Liebe,7,19,N,Liebe,14,19,dem Krach und den elektrischen Gitarren,38,77,N,Krach,42,47,pro,"Predicate(type='pro', args=(Head(sentence=51, token=3), Head(sentence=51, token=9)), strength=0, verb=4)","Jein , unsere Liebe gilt nach wie vor dem Krach und den elektrischen Gitarren ."
e10c52a2bf33d7093d95770d377cb3bf8b4ba4e0ee8fdf270e669656e7634af0,überzeugen,104,114,überzeugen,Frankreich ,0,11,N,Frankreich,0,10,einem Verbleib im Atomabkommen,70,100,N,Verbleib,76,84,pro,"Predicate(type='pro', args=(Head(sentence=2, token=0), Head(sentence=2, token=11)), strength=0, verb=15)","Frankreich , Grossbritannien und Deutschland versuchen , den Iran von einem Verbleib im Atomabkommen zu überzeugen ."
562099c32ace85291403f841f72a9dd86e3cd5b603fce68574f33ef0907ef03b,überzeugt,224,233,überzeugen,das UNO-Umweltprogramm,114,136,N,UNO-Umweltprogramm,118,136,der Einführung schärferer Schwefelstandards,180,223,N,Einführung,184,194,pro,"Predicate(type='pro', args=(Head(sentence=35, token=19), Head(sentence=35, token=28)), strength=0, verb=31)","Die Schweizer NGO Public Eye sagt dazu : « Nach unserer Aufdeckung der Dirty-Diesel-Geschäfte vor vier Jahren hat das UNO-Umweltprogramm zahlreiche Länder , darunter Nigeria , von der Einführung schärferer Schwefelstandards überzeugt ."
76cd091c9a7b09b028b01531443cb97b52389efa111835c2bbded35d9cc5f822,ausgesprochen,79,92,aussprechen,der Verwaltungsrat,17,35,N,Verwaltungsrat,21,35,Postchefin Susanne Ruoff,40,64,N,Postchefin,40,50,pro,"Predicate(type='pro', args=(Head(sentence=3, token=4), Head(sentence=3, token=6)), strength=0, verb=11)","Herr Schwaller , der Verwaltungsrat hat Postchefin Susanne Ruoff das Vertrauen ausgesprochen ."
242fa9b42ba1cfb440135096869a8146e2961fd248bd534e7ac3af64e9b371a7,bedankte,8,16,bedanken,die Mutter Priya Murugappan,22,49,N,Mutter,26,32,ihre Hilfe,64,74,N,Hilfe,69,74,pro,"Predicate(type='pro', args=(Head(sentence=3, token=4), Head(sentence=3, token=11)), strength=0, verb=1)",Gerührt bedankte sich die Mutter Priya Murugappan bei allen für ihre Hilfe .
276ee1113efd775a7c554abed345c4d47e0dee0ccb1daf514a82408606302dd7,überzeugen,184,194,überzeugen,Präsident Wladimir Putin,0,24,N,Präsident,0,9,den Vorzügen des « russischen Investitions- und Wirtschaftspotenzials,109,178,N,Vorzügen,113,121,pro,"Predicate(type='pro', args=(Head(sentence=1, token=0), Head(sentence=1, token=17)), strength=0, verb=26)","Präsident Wladimir Putin hat am vergangenen Freitag alles gegeben , um in Sotschi ausländische Geldgeber von den Vorzügen des « russischen Investitions- und Wirtschaftspotenzials » zu überzeugen ."
38c4a3bec6d8cf42618e0affe45fa89542f3d66a911b509deb15cb766386ced2,gesorgt,185,192,sorgen,die Bergbauern,170,184,N,Bergbauern,174,184,Auch,113,117,ADV,Auch,113,117,pro,"Predicate(type='pro', args=(Head(sentence=16, token=32), Head(sentence=16, token=20)), strength=0, verb=33)","Die Landwirte hatten Angst , dass es mit dem Mähen zeitlich nicht hinhaut und man wertvolles Futter verliert . » Auch um die Folgen des Camps auf ihren Boden hätten sich die Bergbauern gesorgt ."
ae3a089f3dd8c13f750fd35bdb261d5bd740805307195306c04d94e256021a3d,ausgesprochen,94,107,aussprechen,Der FCZ,0,7,N,FCZ,4,7,einem Trainer,44,57,N,Trainer,50,57,pro,"Predicate(type='pro', args=(Head(sentence=12, token=1), Head(sentence=12, token=8)), strength=0, verb=15)",Der FCZ hat unlängst schon einmal vorzeitig einem Trainer das Vertrauen für ein weiteres Jahr ausgesprochen .
46880a7982565e19aeb31d8d701a1d8df951a5bcf969eec72f798033a55b9f4d,überzeugen,85,95,überzeugen,Kozmus,0,6,N,Kozmus,0,6,der Einführung eines Weltbienentags,46,81,N,Einführung,50,60,pro,"Predicate(type='pro', args=(Head(sentence=34, token=0), Head(sentence=34, token=9)), strength=0, verb=13)","Kozmus gelang es , die Vereinten Nationen von der Einführung eines Weltbienentags zu überzeugen ."
c7364f3c70d5fbb18bf3cfc5ed8695ca665a6d3e2b942989b65160d7b1a642ac,eingesetzt,106,116,einsetzen,Beyoncé ,0,8,N,Beyoncé,0,7,Biden,100,105,N,Biden,100,105,pro,"Predicate(type='pro', args=(Head(sentence=26, token=0), Head(sentence=26, token=16)), strength=0, verb=17)","Beyoncé , Bruce Springsteen , Eminem und viele weitere hatten sich schon während des Wahlkampfs für Biden eingesetzt ; er brauchte sich nur bei ihnen zu melden ."
f0f53520f4d4c404503504350007178e075d5ced19bb3410eac636d534c5289a,gewann,11,17,gewinnen,Chloé Zhao,0,10,N,Chloé,0,5,Nomadland,39,48,N,Nomadland,39,48,pro,"Predicate(type='pro', args=(Head(sentence=21, token=0), Head(sentence=21, token=8)), strength=0, verb=2)",Chloé Zhao gewann 2021 den Oscar für « Nomadland » .
b309996105d26d9ef8c85995a1a0887ee848b3965685256ee83c1aa711a744e2,dient,24,29,dienen,Die Schweizer Luftwaffe,0,23,N,Luftwaffe,14,23,dem Verfassungsauftrag der Landesverteidigung,37,82,N,Verfassungsauftrag,41,59,pro,"Predicate(type='pro', args=(Head(sentence=29, token=2), Head(sentence=29, token=6)), strength=0, verb=3)",Die Schweizer Luftwaffe dient primär dem Verfassungsauftrag der Landesverteidigung .
e2a64920433c52d53444a4d02508d45608cf034ff03db9929ce33531bb615b5a,eingesetzt,48,58,einsetzen,Ryan,37,41,N,Ryan,37,41,dafür,42,47,PROAV,dafür,42,47,pro,"Predicate(type='pro', args=(Head(sentence=77, token=6), Head(sentence=77, token=7)), strength=0, verb=8)","Bereits im vergangenen Jahr hat sich Ryan dafür eingesetzt , dass bis zu 500 Mio. dieser « Defense Dollars » ins Mahoning Valley fliessen könnten ."
45fad411fd8e4550ed0b931c5e9e00030589a646f10688b13e2236fc979d04fa,bedankten,98,107,bedanken,die Zuschauer,58,71,N,Zuschauer,62,71,Standing Ovations schon vor Spielende,114,151,N,Standing,114,122,pro,"Predicate(type='pro', args=(Head(sentence=18, token=11), Head(sentence=18, token=19)), strength=0, verb=16)","Eine andere Geschichte : wie sich im Stadion von Bukarest die Zuschauer für diese packende Partie bedankten , mit Standing Ovations schon vor Spielende ."
c01ea2895a1c18aa05a9f1bbb6407a3ff8fe320fd0b54089d308489643e5c7bc,bedankte,98,106,bedanken,Pföderl,90,97,N,Pföderl,90,97,dem 1,133,138,CARD,1,137,138,pro,"Predicate(type='pro', args=(Head(sentence=17, token=14), Head(sentence=17, token=22)), strength=0, verb=15)","Er wurde korrekterweise mit fünf Minuten plus Spieldauer unter die Dusche geschickt , und Pföderl bedankte sich nach 79 Sekunden mit dem 1 : 0 ."
40fe81f168a48854e6a5295029ed48bbc1ae9215116fa9768462931ca6fe6ad5,überzeugt,94,103,überzeugen,Volkswirtschaftsdirektorin Walker Späh,0,38,N,Volkswirtschaftsdirektorin,0,26,den Ergebnissen der Machbarkeitsstudie,55,93,N,Ergebnissen,59,70,pro,"Predicate(type='pro', args=(Head(sentence=20, token=0), Head(sentence=20, token=7)), strength=0, verb=10)",Volkswirtschaftsdirektorin Walker Späh zeigte sich von den Ergebnissen der Machbarkeitsstudie überzeugt .
